date,machine_name,region_id,sex,sdi,baseline_days,status,video_region_id,video
2016-05-02,ETHOSCOPE_019,14,M,4,4,OK,None,None
2016-05-02,ETHOSCOPE_019,15,F,0,4,OK,None,None
2016-05-02,ETHOSCOPE_019,16,M,3,4,OK,None,None
2016-05-02,ETHOSCOPE_019,17,F,0,4,OK,None,None
2016-05-02,ETHOSCOPE_019,18,M,2,4,OK,None,None
2016-05-02,ETHOSCOPE_019,19,F,0,4,OK,None,None
2016-05-02,ETHOSCOPE_019,20,M,1,4,OK,None,None
2016-05-02,ETHOSCOPE_018,1,M,10,4,OK,None,None
2016-05-02,ETHOSCOPE_018,2,M,0,4,OK,None,None
2016-05-02,ETHOSCOPE_018,3,M,9,4,OK,None,None
2016-05-02,ETHOSCOPE_018,4,M,0,4,OK,None,None
2016-05-02,ETHOSCOPE_018,5,M,8,4,OK,None,None
2016-05-02,ETHOSCOPE_018,6,F,0,4,OK,None,None
2016-05-02,ETHOSCOPE_018,7,M,7,4,OK,None,None
2016-05-02,ETHOSCOPE_018,8,F,0,4,OK,None,None
2016-05-02,ETHOSCOPE_018,9,M,6,4,OK,None,None
2016-05-02,ETHOSCOPE_018,10,F,0,4,OK,None,None
2016-05-02,ETHOSCOPE_018,11,F,0,4,OK,None,None
2016-05-02,ETHOSCOPE_018,12,M,5,4,OK,None,None
2016-05-02,ETHOSCOPE_018,13,F,0,4,OK,None,None
2016-05-02,ETHOSCOPE_018,14,M,4,4,OK,None,None
2016-05-02,ETHOSCOPE_018,15,F,0,4,OK,None,None
2016-05-02,ETHOSCOPE_018,16,M,3,4,OK,None,None
2016-05-02,ETHOSCOPE_018,17,F,0,4,OK,None,None
2016-05-02,ETHOSCOPE_018,18,M,2,4,OK,None,None
2016-05-02,ETHOSCOPE_018,19,F,0,4,OK,None,None
2016-05-02,ETHOSCOPE_018,20,M,1,4,OK,None,None
2016-05-02,ETHOSCOPE_036,1,M,10,4,crash?,None,None
2016-05-02,ETHOSCOPE_036,2,M,0,4,crash?,None,None
2016-05-02,ETHOSCOPE_036,3,M,9,4,crash?,None,None
2016-05-02,ETHOSCOPE_036,4,M,0,4,crash?,None,None
2016-05-02,ETHOSCOPE_036,5,M,8,4,crash?,None,None
2016-05-02,ETHOSCOPE_036,6,F,0,4,crash?,None,None
2016-05-02,ETHOSCOPE_036,7,M,7,4,crash?,None,None
2016-05-02,ETHOSCOPE_036,8,F,0,4,crash?,None,None
2016-05-02,ETHOSCOPE_036,9,M,6,4,crash?,None,None
2016-05-02,ETHOSCOPE_036,10,F,0,4,crash?,None,None
2016-05-02,ETHOSCOPE_036,11,F,0,4,crash?,None,None
2016-05-02,ETHOSCOPE_036,12,M,5,4,crash?,None,None
2016-05-02,ETHOSCOPE_036,13,F,0,4,crash?,None,None
2016-05-02,ETHOSCOPE_036,14,M,4,4,crash?,None,None
2016-05-02,ETHOSCOPE_036,15,F,0,4,crash?,None,None
2016-05-02,ETHOSCOPE_036,16,M,3,4,crash?,None,None
2016-05-02,ETHOSCOPE_036,17,F,0,4,crash?,None,None
2016-05-02,ETHOSCOPE_036,18,M,2,4,crash?,None,None
2016-05-02,ETHOSCOPE_036,19,F,0,4,crash?,None,None
2016-05-02,ETHOSCOPE_036,20,M,1,4,crash?,None,None
2016-05-02,ETHOSCOPE_044,1,M,10,3,no_data,None,None
2016-05-02,ETHOSCOPE_044,2,M,0,3,no_data,None,None
2016-05-02,ETHOSCOPE_044,3,M,9,3,no_data,None,None
2016-05-02,ETHOSCOPE_044,4,M,0,3,no_data,None,None
2016-05-02,ETHOSCOPE_044,5,M,8,3,no_data,None,None
2016-05-02,ETHOSCOPE_044,6,F,0,3,no_data,None,None
2016-05-02,ETHOSCOPE_044,7,M,7,3,no_data,None,None
2016-05-02,ETHOSCOPE_044,8,F,0,3,no_data,None,None
2016-05-02,ETHOSCOPE_044,9,M,6,3,no_data,None,None
2016-05-02,ETHOSCOPE_044,10,F,0,3,no_data,None,None
2016-05-02,ETHOSCOPE_044,11,F,0,3,no_data,None,None
2016-05-02,ETHOSCOPE_044,12,M,5,3,no_data,None,None
2016-05-02,ETHOSCOPE_044,13,F,0,3,no_data,None,None
2016-05-02,ETHOSCOPE_044,14,M,4,3,no_data,None,None
2016-05-02,ETHOSCOPE_044,15,F,0,3,no_data,None,None
2016-05-02,ETHOSCOPE_044,16,M,3,3,no_data,None,None
2016-05-02,ETHOSCOPE_044,17,F,0,3,no_data,None,None
2016-05-02,ETHOSCOPE_044,18,M,2,3,no_data,None,None
2016-05-02,ETHOSCOPE_044,19,F,0,3,no_data,None,None
2016-05-02,ETHOSCOPE_044,20,M,1,3,no_data,None,None
2016-05-02,ETHOSCOPE_049,1,F,0,4,OK,None,None
2016-05-02,ETHOSCOPE_049,2,F,0,4,OK,None,None
2016-05-02,ETHOSCOPE_049,3,F,0,4,OK,None,None
2016-05-02,ETHOSCOPE_049,4,F,0,4,OK,None,None
2016-05-02,ETHOSCOPE_049,5,F,0,4,OK,None,None
2016-05-02,ETHOSCOPE_049,6,F,0,4,OK,None,None
2016-05-02,ETHOSCOPE_049,7,F,0,4,OK,None,None
2016-05-02,ETHOSCOPE_049,8,F,0,4,OK,None,None
2016-05-02,ETHOSCOPE_049,9,M,0,4,OK,None,None
2016-05-02,ETHOSCOPE_049,10,M,0,4,OK,None,None
2016-05-02,ETHOSCOPE_049,11,M,0,4,OK,None,None
2016-05-02,ETHOSCOPE_049,12,M,0,4,OK,None,None
2016-05-02,ETHOSCOPE_049,13,M,0,4,OK,None,None
2016-05-02,ETHOSCOPE_049,14,M,0,4,OK,None,None
2016-05-02,ETHOSCOPE_049,15,M,0,4,OK,None,None
2016-05-02,ETHOSCOPE_049,16,M,0,4,OK,None,None
2016-05-02,ETHOSCOPE_049,17,M,0,4,OK,None,None
2016-05-02,ETHOSCOPE_049,18,M,0,4,OK,None,None
2016-05-02,ETHOSCOPE_049,19,M,0,4,OK,None,None
2016-05-02,ETHOSCOPE_049,20,M,0,4,OK,None,None
2016-05-09,ETHOSCOPE_006,1,M,10,4,tube_extruded,None,None
2016-05-09,ETHOSCOPE_006,2,M,0,4,OK,None,None
2016-05-09,ETHOSCOPE_006,3,M,9,4,OK,None,None
2016-05-09,ETHOSCOPE_006,4,M,0,4,OK,None,None
2016-05-09,ETHOSCOPE_006,5,M,8,4,OK,None,None
2016-05-09,ETHOSCOPE_006,6,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_006,7,M,7,4,OK,None,None
2016-05-09,ETHOSCOPE_006,8,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_006,9,M,6,4,OK,None,None
2016-05-09,ETHOSCOPE_006,10,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_006,11,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_006,12,M,5,4,OK,None,None
2016-05-09,ETHOSCOPE_006,13,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_006,14,M,4,4,OK,None,None
2016-05-09,ETHOSCOPE_006,15,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_006,16,M,3,4,OK,None,None
2016-05-09,ETHOSCOPE_006,17,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_006,18,M,2,4,OK,None,None
2016-05-09,ETHOSCOPE_006,19,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_006,20,M,1,4,OK,None,None
2016-05-09,ETHOSCOPE_007,1,M,10,4,OK,None,None
2016-05-09,ETHOSCOPE_007,2,M,0,4,OK,None,None
2016-05-09,ETHOSCOPE_007,3,M,9,4,OK,None,None
2016-05-09,ETHOSCOPE_007,4,M,0,4,OK,None,None
2016-05-09,ETHOSCOPE_007,5,M,8,4,wrong_sex,None,None
2016-05-09,ETHOSCOPE_007,6,F,0,4,wrong_sex,None,None
2016-05-09,ETHOSCOPE_007,7,M,7,4,wrong_sex,None,None
2016-05-09,ETHOSCOPE_007,8,F,0,4,wrong_sex,None,None
2016-05-09,ETHOSCOPE_007,9,M,6,4,wrong_sex,None,None
2016-05-09,ETHOSCOPE_007,10,F,0,4,wrong_sex,None,None
2016-05-09,ETHOSCOPE_007,11,F,0,4,wrong_sex,None,None
2016-05-09,ETHOSCOPE_007,12,M,5,4,wrong_sex,None,None
2016-05-09,ETHOSCOPE_007,13,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_007,14,M,4,4,OK,None,None
2016-05-09,ETHOSCOPE_007,15,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_007,16,M,3,4,wrong_sex,None,None
2016-05-09,ETHOSCOPE_007,17,F,0,4,wrong_sex,None,None
2016-05-09,ETHOSCOPE_007,18,M,2,4,OK,None,None
2016-05-09,ETHOSCOPE_007,19,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_007,20,M,1,4,OK,None,None
2016-05-09,ETHOSCOPE_005,1,M,10,4,OK,None,None
2016-05-09,ETHOSCOPE_005,2,M,0,4,dead,None,None
2016-05-09,ETHOSCOPE_005,3,M,9,4,OK,None,None
2016-05-09,ETHOSCOPE_005,4,M,0,4,OK,None,None
2016-05-09,ETHOSCOPE_005,5,M,8,4,wrong_sex,None,None
2016-05-09,ETHOSCOPE_005,6,F,0,4,wrong_sex,None,None
2016-05-09,ETHOSCOPE_005,7,M,7,4,wrong_sex,None,None
2016-05-09,ETHOSCOPE_005,8,F,0,4,wrong_sex,None,None
2016-05-09,ETHOSCOPE_005,9,M,6,4,wrong_sex,None,None
2016-05-09,ETHOSCOPE_005,10,F,0,4,wrong_sex,None,None
2016-05-09,ETHOSCOPE_005,11,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_005,12,M,5,4,OK,None,None
2016-05-09,ETHOSCOPE_005,13,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_005,14,M,4,4,OK,None,None
2016-05-09,ETHOSCOPE_005,15,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_005,16,M,3,4,dead,None,None
2016-05-09,ETHOSCOPE_005,17,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_005,18,M,2,4,OK,None,None
2016-05-09,ETHOSCOPE_005,19,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_005,20,M,1,4,OK,None,None
2016-05-09,ETHOSCOPE_002,1,M,10,4,OK,None,None
2016-05-09,ETHOSCOPE_002,2,M,0,4,OK,None,None
2016-05-09,ETHOSCOPE_002,3,M,9,4,OK,None,None
2016-05-09,ETHOSCOPE_002,4,M,0,4,OK,None,None
2016-05-09,ETHOSCOPE_002,5,M,8,4,OK,None,None
2016-05-09,ETHOSCOPE_002,6,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_002,7,M,7,4,OK,None,None
2016-05-09,ETHOSCOPE_002,8,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_002,9,M,6,4,OK,None,None
2016-05-09,ETHOSCOPE_002,10,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_002,11,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_002,12,M,5,4,OK,None,None
2016-05-09,ETHOSCOPE_002,13,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_002,14,M,4,4,OK,None,None
2016-05-09,ETHOSCOPE_002,15,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_002,16,M,3,4,OK,None,None
2016-05-09,ETHOSCOPE_002,17,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_002,18,M,2,4,OK,None,None
2016-05-09,ETHOSCOPE_002,19,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_002,20,M,1,4,OK,None,None
2016-05-09,ETHOSCOPE_036,1,M,10,4,OK,None,None
2016-05-09,ETHOSCOPE_036,2,M,0,4,OK,None,None
2016-05-09,ETHOSCOPE_036,3,M,9,4,OK,None,None
2016-05-09,ETHOSCOPE_036,4,M,0,4,OK,None,None
2016-05-09,ETHOSCOPE_036,5,M,8,4,OK,None,None
2016-05-09,ETHOSCOPE_036,6,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_036,7,M,7,4,OK,None,None
2016-05-09,ETHOSCOPE_036,8,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_036,9,M,6,4,OK,None,None
2016-05-09,ETHOSCOPE_036,10,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_036,11,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_036,12,M,5,4,OK,None,None
2016-05-09,ETHOSCOPE_036,13,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_036,14,M,4,4,OK,None,None
2016-05-09,ETHOSCOPE_036,15,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_036,16,M,3,4,OK,None,None
2016-05-09,ETHOSCOPE_036,17,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_036,18,M,2,4,OK,None,None
2016-05-09,ETHOSCOPE_036,19,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_036,20,M,1,4,OK,None,None
2016-05-09,ETHOSCOPE_044,1,M,10,4,OK,None,None
2016-05-09,ETHOSCOPE_044,2,M,0,4,OK,None,None
2016-05-09,ETHOSCOPE_044,3,M,9,4,OK,None,None
2016-05-09,ETHOSCOPE_044,4,M,0,4,OK,None,None
2016-05-09,ETHOSCOPE_044,5,M,8,4,OK,None,None
2016-05-09,ETHOSCOPE_044,6,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_044,7,M,7,4,OK,None,None
2016-05-09,ETHOSCOPE_044,8,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_044,9,M,6,4,OK,None,None
2016-05-09,ETHOSCOPE_044,10,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_044,11,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_044,12,M,5,4,OK,None,None
2016-05-09,ETHOSCOPE_044,13,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_044,14,M,4,4,OK,None,None
2016-05-09,ETHOSCOPE_044,15,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_044,16,M,3,4,OK,None,None
2016-05-09,ETHOSCOPE_044,17,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_044,18,M,2,4,OK,None,None
2016-05-09,ETHOSCOPE_044,19,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_044,20,M,1,4,OK,None,None
2016-05-09,ETHOSCOPE_009,1,M,10,4,OK,None,None
2016-05-09,ETHOSCOPE_009,2,M,0,4,OK,None,None
2016-05-09,ETHOSCOPE_009,3,M,9,4,dead,None,None
2016-05-09,ETHOSCOPE_009,4,M,0,4,OK,None,None
2016-05-09,ETHOSCOPE_009,5,M,8,4,OK,None,None
2016-05-09,ETHOSCOPE_009,6,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_009,7,M,7,4,OK,None,None
2016-05-09,ETHOSCOPE_009,8,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_009,9,M,6,4,OK,None,None
2016-05-09,ETHOSCOPE_009,10,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_009,11,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_009,12,M,5,4,OK,None,None
2016-05-09,ETHOSCOPE_009,13,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_009,14,M,4,4,OK,None,None
2016-05-09,ETHOSCOPE_009,15,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_009,16,M,3,4,OK,None,None
2016-05-09,ETHOSCOPE_009,17,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_009,18,M,2,4,OK,None,None
2016-05-09,ETHOSCOPE_009,19,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_009,20,M,1,4,OK,None,None
2016-05-09,ETHOSCOPE_020,1,M,10,4,OK,None,None
2016-05-09,ETHOSCOPE_020,2,M,0,4,OK,None,None
2016-05-09,ETHOSCOPE_020,3,M,9,4,OK,None,None
2016-05-09,ETHOSCOPE_020,4,M,0,4,OK,None,None
2016-05-09,ETHOSCOPE_020,5,M,8,4,OK,None,None
2016-05-09,ETHOSCOPE_020,6,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_020,7,M,7,4,OK,None,None
2016-05-09,ETHOSCOPE_020,8,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_020,9,M,6,4,OK,None,None
2016-05-09,ETHOSCOPE_020,10,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_020,11,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_020,12,M,5,4,OK,None,None
2016-05-09,ETHOSCOPE_020,13,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_020,14,M,4,4,OK,None,None
2016-05-09,ETHOSCOPE_020,15,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_020,16,M,3,4,OK,None,None
2016-05-09,ETHOSCOPE_020,17,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_020,18,M,2,4,OK,None,None
2016-05-09,ETHOSCOPE_020,19,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_020,20,M,1,4,OK,None,None
2016-05-09,ETHOSCOPE_001,1,M,6,4,OK,None,None
2016-05-09,ETHOSCOPE_001,2,M,6,4,OK,None,None
2016-05-09,ETHOSCOPE_001,3,M,6,4,OK,None,None
2016-05-09,ETHOSCOPE_001,4,M,6,4,OK,None,None
2016-05-09,ETHOSCOPE_001,5,M,6,4,OK,None,None
2016-05-09,ETHOSCOPE_001,6,M,0,4,OK,None,None
2016-05-09,ETHOSCOPE_001,7,M,6,4,OK,None,None
2016-05-09,ETHOSCOPE_001,8,M,0,4,OK,None,None
2016-05-09,ETHOSCOPE_001,9,M,6,4,OK,None,None
2016-05-09,ETHOSCOPE_001,10,M,6,4,OK,None,None
2016-05-09,ETHOSCOPE_001,11,M,0,4,OK,None,None
2016-05-09,ETHOSCOPE_001,12,M,6,4,OK,None,None
2016-05-09,ETHOSCOPE_001,13,M,0,4,OK,None,None
2016-05-09,ETHOSCOPE_001,14,M,6,4,OK,None,None
2016-05-09,ETHOSCOPE_001,15,M,0,4,OK,None,None
2016-05-09,ETHOSCOPE_001,16,M,6,4,OK,None,None
2016-05-09,ETHOSCOPE_001,17,M,0,4,OK,None,None
2016-05-09,ETHOSCOPE_001,18,M,6,4,OK,None,None
2016-05-09,ETHOSCOPE_001,19,M,0,4,OK,None,None
2016-05-09,ETHOSCOPE_001,20,M,6,4,OK,None,None
2016-05-09,ETHOSCOPE_003,1,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_003,2,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_003,3,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_003,4,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_003,5,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_003,6,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_003,7,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_003,8,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_003,9,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_003,10,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_003,11,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_003,12,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_003,13,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_003,14,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_003,15,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_003,16,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_003,17,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_003,18,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_003,19,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_003,20,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_004,1,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_004,2,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_004,3,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_004,4,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_004,5,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_004,6,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_004,7,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_004,8,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_004,9,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_004,10,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_004,11,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_004,12,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_004,13,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_004,14,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_004,15,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_004,16,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_004,17,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_004,18,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_004,19,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_004,20,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_022,1,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_022,2,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_022,3,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_022,4,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_022,5,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_022,6,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_022,7,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_022,8,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_022,9,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_022,10,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_022,11,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_022,12,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_022,13,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_022,14,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_022,15,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_022,16,F,0,4,dead,None,None
2016-05-09,ETHOSCOPE_022,17,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_022,18,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_022,19,F,0,4,OK,None,None
2016-05-09,ETHOSCOPE_022,20,F,0,4,OK,None,None
2016-05-18,ETHOSCOPE_001,1,M,10,2,OK,None,None
2016-05-18,ETHOSCOPE_001,2,M,0,2,OK,None,None
2016-05-18,ETHOSCOPE_001,3,M,9,2,OK,None,None
2016-05-18,ETHOSCOPE_001,4,M,0,2,OK,None,None
2016-05-18,ETHOSCOPE_001,5,M,8,2,OK,None,None
2016-05-18,ETHOSCOPE_001,6,F,0,2,OK,None,None
2016-05-18,ETHOSCOPE_001,7,M,7,2,OK,None,None
2016-05-18,ETHOSCOPE_001,8,F,0,2,OK,None,None
2016-05-18,ETHOSCOPE_001,9,M,6,2,OK,None,None
2016-05-18,ETHOSCOPE_001,10,F,0,2,OK,None,None
2016-05-18,ETHOSCOPE_001,11,F,0,2,OK,None,None
2016-05-18,ETHOSCOPE_001,12,M,5,2,OK,None,None
2016-05-18,ETHOSCOPE_001,13,F,0,2,OK,None,None
2016-05-18,ETHOSCOPE_001,14,M,4,2,OK,None,None
2016-05-18,ETHOSCOPE_001,15,F,0,2,OK,None,None
2016-05-18,ETHOSCOPE_001,16,M,3,2,OK,None,None
2016-05-18,ETHOSCOPE_001,17,F,0,2,OK,None,None
2016-05-18,ETHOSCOPE_001,18,M,2,2,OK,None,None
2016-05-18,ETHOSCOPE_001,19,F,0,2,OK,None,None
2016-05-18,ETHOSCOPE_001,20,M,1,2,OK,None,None
2016-05-18,ETHOSCOPE_002,1,M,10,2,OK,None,None
2016-05-18,ETHOSCOPE_002,2,M,0,2,OK,None,None
2016-05-18,ETHOSCOPE_002,3,M,9,2,OK,None,None
2016-05-18,ETHOSCOPE_002,4,M,0,2,OK,None,None
2016-05-18,ETHOSCOPE_002,5,M,8,2,OK,None,None
2016-05-18,ETHOSCOPE_002,6,F,0,2,OK,None,None
2016-05-18,ETHOSCOPE_002,7,M,7,2,OK,None,None
2016-05-18,ETHOSCOPE_002,8,F,0,2,OK,None,None
2016-05-18,ETHOSCOPE_002,9,M,6,2,OK,None,None
2016-05-18,ETHOSCOPE_002,10,F,0,2,OK,None,None
2016-05-18,ETHOSCOPE_002,11,F,0,2,OK,None,None
2016-05-18,ETHOSCOPE_002,12,M,5,2,OK,None,None
2016-05-18,ETHOSCOPE_002,13,F,0,2,OK,None,None
2016-05-18,ETHOSCOPE_002,14,M,4,2,OK,None,None
2016-05-18,ETHOSCOPE_002,15,F,0,2,OK,None,None
2016-05-18,ETHOSCOPE_002,16,M,3,2,OK,None,None
2016-05-18,ETHOSCOPE_002,17,F,0,2,OK,None,None
2016-05-18,ETHOSCOPE_002,18,M,2,2,OK,None,None
2016-05-18,ETHOSCOPE_002,19,F,0,2,OK,None,None
2016-05-18,ETHOSCOPE_002,20,M,1,2,OK,None,None
2016-05-18,ETHOSCOPE_048,1,M,10,2,tube_extruded,None,None
2016-05-18,ETHOSCOPE_048,2,M,0,2,OK,None,None
2016-05-18,ETHOSCOPE_048,3,M,9,2,OK,None,None
2016-05-18,ETHOSCOPE_048,4,M,0,2,OK,None,None
2016-05-18,ETHOSCOPE_048,5,M,8,2,OK,None,None
2016-05-18,ETHOSCOPE_048,6,F,0,2,OK,None,None
2016-05-18,ETHOSCOPE_048,7,M,7,2,OK,None,None
2016-05-18,ETHOSCOPE_048,8,F,0,2,OK,None,None
2016-05-18,ETHOSCOPE_048,9,M,6,2,OK,None,None
2016-05-18,ETHOSCOPE_048,10,F,0,2,OK,None,None
2016-05-18,ETHOSCOPE_048,11,F,0,2,OK,None,None
2016-05-18,ETHOSCOPE_048,12,M,5,2,OK,None,None
2016-05-18,ETHOSCOPE_048,13,F,0,2,OK,None,None
2016-05-18,ETHOSCOPE_048,14,M,4,2,OK,None,None
2016-05-18,ETHOSCOPE_048,15,F,0,2,OK,None,None
2016-05-18,ETHOSCOPE_048,16,M,3,2,OK,None,None
2016-05-18,ETHOSCOPE_048,17,F,0,2,OK,None,None
2016-05-18,ETHOSCOPE_048,18,M,2,2,OK,None,None
2016-05-18,ETHOSCOPE_048,19,F,0,2,OK,None,None
2016-05-18,ETHOSCOPE_048,20,M,1,2,OK,None,None
2016-05-18,ETHOSCOPE_004,1,M,10,2,OK,None,None
2016-05-18,ETHOSCOPE_004,2,M,0,2,OK,None,None
2016-05-18,ETHOSCOPE_004,3,M,9,2,OK,None,None
2016-05-18,ETHOSCOPE_004,4,M,0,2,OK,None,None
2016-05-18,ETHOSCOPE_004,5,M,8,2,OK,None,None
2016-05-18,ETHOSCOPE_004,6,F,0,2,OK,None,None
2016-05-18,ETHOSCOPE_004,7,M,7,2,OK,None,None
2016-05-18,ETHOSCOPE_004,8,F,0,2,OK,None,None
2016-05-18,ETHOSCOPE_004,9,M,6,2,OK,None,None
2016-05-18,ETHOSCOPE_004,10,F,0,2,OK,None,None
2016-05-18,ETHOSCOPE_004,11,F,0,2,OK,None,None
2016-05-18,ETHOSCOPE_004,12,M,5,2,OK,None,None
2016-05-18,ETHOSCOPE_004,13,F,0,2,OK,None,None
2016-05-18,ETHOSCOPE_004,14,M,4,2,OK,None,None
2016-05-18,ETHOSCOPE_004,15,F,0,2,OK,None,None
2016-05-18,ETHOSCOPE_004,16,M,3,2,OK,None,None
2016-05-18,ETHOSCOPE_004,17,F,0,2,OK,None,None
2016-05-18,ETHOSCOPE_004,18,M,2,2,OK,None,None
2016-05-18,ETHOSCOPE_004,19,F,0,2,OK,None,None
2016-05-18,ETHOSCOPE_004,20,M,1,2,OK,None,None
