date,machine_name,region_id,sex,sdi,baseline_days,status,uid,death_date,was_na
2017-02-21,ETHOSCOPE_053,17,F,0,-9,OK,157,2017-03-09,FALSE
2017-02-21,ETHOSCOPE_053,18,F,10,-9,OK,158,2017-03-15,FALSE
2017-02-21,ETHOSCOPE_053,19,F,0,-9,OK,159,2017-03-08,FALSE
2017-02-21,ETHOSCOPE_053,20,F,10,-9,OK,160,2017-03-03,FALSE
2017-03-01,ETHOSCOPE_047,1,M,10,3,OK,161,2017-03-23,FALSE
2017-03-01,ETHOSCOPE_047,2,M,0,3,OK,162,2017-04-03,FALSE
2017-03-01,ETHOSCOPE_047,3,M,10,3,OK,163,2017-04-01,FALSE
2017-03-01,ETHOSCOPE_047,4,M,0,3,OK,164,2017-03-28,FALSE
2017-03-01,ETHOSCOPE_047,5,M,10,3,OK,165,2017-03-07,FALSE
2017-03-01,ETHOSCOPE_047,6,M,0,3,OK,166,2017-03-31,FALSE
2017-03-01,ETHOSCOPE_047,7,M,10,3,OK,167,2017-03-31,FALSE
2017-03-01,ETHOSCOPE_047,8,M,0,3,OK,168,2017-04-03,FALSE
2017-03-01,ETHOSCOPE_047,9,M,10,3,OK,169,2017-03-26,FALSE
2017-03-01,ETHOSCOPE_047,10,M,0,3,OK,170,2017-04-03,FALSE
2017-03-01,ETHOSCOPE_047,11,M,0,3,OK,171,2017-04-03,FALSE
2017-03-01,ETHOSCOPE_047,12,M,10,3,OK,172,2017-04-07,FALSE
2017-03-01,ETHOSCOPE_047,13,M,0,3,OK,173,2017-03-31,FALSE
2017-03-01,ETHOSCOPE_047,14,M,10,3,OK,174,2017-04-06,FALSE
2017-03-01,ETHOSCOPE_047,15,M,0,3,OK,175,2017-03-31,FALSE
2017-03-01,ETHOSCOPE_047,16,M,10,3,OK,176,2017-03-26,FALSE
2017-03-01,ETHOSCOPE_047,17,M,0,3,OK,177,2017-03-28,FALSE
2017-03-01,ETHOSCOPE_047,18,M,10,3,OK,178,2017-03-28,FALSE
2017-03-01,ETHOSCOPE_047,19,M,0,3,OK,179,2017-03-16,FALSE
2017-03-01,ETHOSCOPE_047,20,M,10,3,OK,180,2017-04-01,FALSE
2017-03-01,ETHOSCOPE_027,1,M,10,3,OK,181,2017-03-31,FALSE
2017-03-01,ETHOSCOPE_027,2,M,0,3,OK,182,2017-04-02,FALSE
2017-03-01,ETHOSCOPE_027,3,M,10,3,OK,183,2017-04-01,FALSE
2017-03-01,ETHOSCOPE_027,4,M,0,3,OK,184,2017-04-02,FALSE
2017-03-01,ETHOSCOPE_027,5,M,10,3,OK,185,2017-04-08,FALSE
2017-03-01,ETHOSCOPE_027,6,M,0,3,OK,186,2017-04-02,FALSE
2017-03-01,ETHOSCOPE_027,7,M,10,3,OK,187,2017-04-06,FALSE
2017-03-01,ETHOSCOPE_027,8,M,0,3,OK,188,2017-03-16,FALSE
2017-03-01,ETHOSCOPE_027,9,M,10,3,OK,189,2017-03-29,FALSE
2017-03-01,ETHOSCOPE_027,10,M,0,3,OK,190,2017-03-18,FALSE
2017-03-01,ETHOSCOPE_027,11,M,0,3,OK,191,2017-04-01,FALSE
2017-03-01,ETHOSCOPE_027,12,M,10,3,OK,192,2017-04-02,FALSE
2017-03-01,ETHOSCOPE_027,13,M,0,3,OK,193,2017-04-02,FALSE
2017-03-01,ETHOSCOPE_027,14,M,10,3,OK,194,2017-04-03,FALSE
2017-03-01,ETHOSCOPE_027,15,M,0,3,OK,195,2017-03-30,FALSE
2017-03-01,ETHOSCOPE_027,16,M,10,3,OK,196,2017-03-31,FALSE
2017-03-01,ETHOSCOPE_027,17,M,0,3,OK,197,2017-04-02,FALSE
2017-03-01,ETHOSCOPE_027,18,M,10,3,OK,198,2017-03-30,FALSE
2017-03-01,ETHOSCOPE_027,19,M,0,3,OK,199,2017-04-02,FALSE
2017-03-01,ETHOSCOPE_027,20,M,10,3,OK,200,2017-04-02,FALSE
2017-03-01,ETHOSCOPE_018,1,M,10,3,OK,201,2017-03-24,FALSE
2017-03-01,ETHOSCOPE_018,2,M,0,3,OK,202,2017-04-01,FALSE
2017-03-01,ETHOSCOPE_018,3,M,10,3,OK,203,2017-04-04,FALSE
2017-03-01,ETHOSCOPE_018,4,M,0,3,OK,204,2017-04-02,FALSE
2017-03-01,ETHOSCOPE_018,5,M,10,3,OK,205,2017-03-30,FALSE
2017-03-01,ETHOSCOPE_018,6,M,0,3,OK,206,2017-03-28,FALSE
2017-03-01,ETHOSCOPE_018,7,M,10,3,OK,207,2017-04-02,FALSE
2017-03-01,ETHOSCOPE_018,8,M,0,3,OK,208,2017-03-29,FALSE
2017-03-01,ETHOSCOPE_018,9,M,10,3,OK,209,2017-04-02,FALSE
2017-03-01,ETHOSCOPE_018,10,M,0,3,OK,210,2017-04-02,FALSE
2017-03-01,ETHOSCOPE_018,11,M,0,3,OK,211,2017-04-06,FALSE
2017-03-01,ETHOSCOPE_018,12,M,10,3,OK,212,2017-04-02,FALSE
2017-03-01,ETHOSCOPE_018,13,M,0,3,OK,213,2017-03-26,FALSE
2017-03-01,ETHOSCOPE_018,14,M,10,3,OK,214,2017-03-23,FALSE
2017-03-01,ETHOSCOPE_018,15,M,0,3,OK,215,2017-03-27,FALSE
2017-03-01,ETHOSCOPE_018,16,M,10,3,OK,216,2017-03-26,FALSE
2017-03-01,ETHOSCOPE_018,17,M,0,3,OK,217,2017-03-31,FALSE
2017-03-01,ETHOSCOPE_018,18,M,10,3,OK,218,2017-04-02,FALSE
2017-03-01,ETHOSCOPE_018,19,M,0,3,OK,219,2017-04-02,FALSE
2017-03-01,ETHOSCOPE_018,20,M,10,3,OK,220,2017-04-07,FALSE
2017-03-01,ETHOSCOPE_040,1,M,10,3,OK,221,2017-03-31,FALSE
2017-03-01,ETHOSCOPE_040,2,M,0,3,OK,222,2017-03-28,FALSE
2017-03-01,ETHOSCOPE_040,3,M,10,3,OK,223,2017-03-22,FALSE
2017-03-01,ETHOSCOPE_040,4,M,0,3,OK,224,2017-03-31,FALSE
2017-03-01,ETHOSCOPE_040,5,M,10,3,OK,225,2017-04-06,FALSE
2017-03-01,ETHOSCOPE_040,6,M,0,3,OK,226,2017-04-03,FALSE
2017-03-01,ETHOSCOPE_040,7,M,10,3,OK,227,2017-04-03,FALSE
2017-03-01,ETHOSCOPE_040,8,M,0,3,OK,228,2017-04-01,FALSE
2017-03-01,ETHOSCOPE_040,9,M,10,3,OK,229,2017-03-27,FALSE
2017-03-01,ETHOSCOPE_040,10,M,0,3,OK,230,2017-03-29,FALSE
2017-03-01,ETHOSCOPE_040,11,M,0,3,OK,231,2017-03-18,FALSE
2017-03-01,ETHOSCOPE_040,12,M,10,3,OK,232,2017-03-29,FALSE
2017-03-01,ETHOSCOPE_040,13,M,0,3,OK,233,2017-04-02,FALSE
2017-03-01,ETHOSCOPE_040,14,M,10,3,OK,234,2017-03-29,FALSE
2017-03-01,ETHOSCOPE_040,15,M,0,3,OK,235,2017-04-07,FALSE
2017-03-01,ETHOSCOPE_040,16,M,10,3,OK,236,2017-03-29,FALSE
2017-03-01,ETHOSCOPE_040,17,M,0,3,OK,237,2017-03-07,FALSE
2017-03-01,ETHOSCOPE_040,18,M,10,3,OK,238,2017-03-27,FALSE
2017-03-01,ETHOSCOPE_040,19,M,0,3,OK,239,2017-04-07,FALSE
2017-03-01,ETHOSCOPE_040,20,M,10,3,OK,240,2017-04-01,FALSE
2017-03-01,ETHOSCOPE_052,1,F,10,3,OK,241,2017-04-02,FALSE
2017-03-01,ETHOSCOPE_052,2,F,0,3,OK,242,2017-04-04,FALSE
2017-03-01,ETHOSCOPE_052,3,F,10,3,OK,243,2017-04-02,FALSE
2017-03-01,ETHOSCOPE_052,4,F,0,3,OK,244,2017-03-09,FALSE
2017-03-01,ETHOSCOPE_052,5,F,10,3,OK,245,2017-04-03,FALSE
2017-03-01,ETHOSCOPE_052,6,F,0,3,OK,246,2017-04-04,FALSE
2017-03-01,ETHOSCOPE_052,7,F,10,3,OK,247,2017-04-02,FALSE
2017-03-01,ETHOSCOPE_052,8,F,0,3,OK,248,2017-04-01,FALSE
2017-03-01,ETHOSCOPE_052,9,F,10,3,OK,249,2017-03-12,FALSE
2017-03-01,ETHOSCOPE_052,10,F,0,3,OK,250,2017-04-04,FALSE
2017-03-01,ETHOSCOPE_052,11,F,0,3,OK,251,2017-04-04,FALSE
2017-03-01,ETHOSCOPE_052,12,F,10,3,OK,252,2017-04-06,FALSE
2017-03-01,ETHOSCOPE_052,13,F,0,3,OK,253,2017-03-31,FALSE
2017-03-01,ETHOSCOPE_052,14,F,10,3,OK,254,2017-04-01,FALSE
2017-03-01,ETHOSCOPE_052,15,F,0,3,OK,255,2017-03-07,FALSE
2017-03-01,ETHOSCOPE_052,16,F,10,3,OK,256,2017-03-27,FALSE
2017-03-01,ETHOSCOPE_052,17,F,0,3,OK,257,2017-03-29,FALSE
2017-03-01,ETHOSCOPE_052,18,F,10,3,OK,258,2017-04-03,FALSE
2017-03-01,ETHOSCOPE_052,19,F,0,3,OK,259,2017-04-01,FALSE
2017-03-01,ETHOSCOPE_052,20,F,10,3,OK,260,2017-03-24,FALSE
2017-03-01,ETHOSCOPE_062,1,F,10,3,OK,261,2017-04-06,FALSE
2017-03-01,ETHOSCOPE_062,2,F,0,3,OK,262,2017-04-01,FALSE
2017-03-01,ETHOSCOPE_062,3,F,10,3,OK,263,2017-04-03,FALSE
2017-03-01,ETHOSCOPE_062,4,F,0,3,OK,264,2017-03-28,FALSE
2017-03-01,ETHOSCOPE_062,5,F,10,3,OK,265,2017-03-31,FALSE
2017-03-01,ETHOSCOPE_062,6,F,0,3,OK,266,2017-03-30,FALSE
2017-03-01,ETHOSCOPE_062,7,F,10,3,OK,267,2017-04-04,FALSE
2017-03-01,ETHOSCOPE_062,8,F,0,3,OK,268,2017-04-03,FALSE
2017-03-01,ETHOSCOPE_062,9,F,10,3,OK,269,2017-03-07,FALSE
2017-03-01,ETHOSCOPE_062,10,F,0,3,OK,270,2017-03-22,FALSE
2017-03-01,ETHOSCOPE_062,11,F,0,3,OK,271,2017-03-29,FALSE
2017-03-01,ETHOSCOPE_062,12,F,10,3,OK,272,2017-04-03,FALSE
2017-03-01,ETHOSCOPE_062,13,F,0,3,OK,273,2017-03-29,FALSE
2017-03-01,ETHOSCOPE_062,14,F,10,3,OK,274,2017-04-01,FALSE
2017-03-01,ETHOSCOPE_062,15,F,0,3,OK,275,2017-04-02,FALSE
2017-03-01,ETHOSCOPE_062,16,F,10,3,OK,276,2017-03-14,FALSE
2017-03-01,ETHOSCOPE_062,17,F,0,3,OK,277,2017-04-02,FALSE
2017-03-01,ETHOSCOPE_062,18,F,10,3,OK,278,2017-04-03,FALSE
2017-03-01,ETHOSCOPE_062,19,F,0,3,OK,279,2017-04-03,FALSE
2017-03-01,ETHOSCOPE_062,20,F,10,3,OK,280,2017-03-31,FALSE
2017-03-01,ETHOSCOPE_046,1,F,10,3,OK,281,2017-04-04,FALSE
2017-03-01,ETHOSCOPE_046,2,F,0,3,OK,282,2017-04-03,FALSE
2017-03-01,ETHOSCOPE_046,3,F,10,3,OK,283,2017-04-02,FALSE
2017-03-01,ETHOSCOPE_046,4,F,0,3,OK,284,2017-03-26,FALSE
2017-03-01,ETHOSCOPE_046,5,F,10,3,OK,285,2017-03-09,FALSE
2017-03-01,ETHOSCOPE_046,6,F,0,3,OK,286,2017-04-06,FALSE
2017-03-01,ETHOSCOPE_046,7,F,10,3,OK,287,2017-04-03,FALSE
2017-03-01,ETHOSCOPE_046,8,F,0,3,OK,288,2017-03-15,FALSE
2017-03-01,ETHOSCOPE_046,9,F,10,3,OK,289,2017-04-03,FALSE
2017-03-01,ETHOSCOPE_046,10,F,0,3,OK,290,2017-04-02,FALSE
2017-03-01,ETHOSCOPE_046,11,F,0,3,OK,291,2017-04-02,FALSE
2017-03-01,ETHOSCOPE_046,12,F,10,3,OK,292,2017-03-26,FALSE
2017-03-01,ETHOSCOPE_046,13,F,0,3,OK,293,2017-04-07,FALSE
2017-03-01,ETHOSCOPE_046,14,F,10,3,OK,294,2017-04-03,FALSE
2017-03-01,ETHOSCOPE_046,15,F,0,3,OK,295,2017-04-08,FALSE
2017-03-01,ETHOSCOPE_046,16,F,10,3,OK,296,2017-03-24,FALSE
2017-03-01,ETHOSCOPE_046,17,F,0,3,OK,297,2017-03-31,FALSE
2017-03-01,ETHOSCOPE_046,18,F,10,3,OK,298,2017-03-18,FALSE
2017-03-01,ETHOSCOPE_046,19,F,0,3,OK,299,2017-03-28,FALSE
2017-03-01,ETHOSCOPE_046,20,F,10,3,OK,300,2017-03-07,FALSE
2017-03-01,ETHOSCOPE_053,1,F,10,3,OK,301,2017-04-02,FALSE
2017-03-01,ETHOSCOPE_053,2,F,0,3,OK,302,2017-04-03,FALSE
2017-03-01,ETHOSCOPE_053,3,F,10,3,OK,303,2017-03-31,FALSE
2017-03-01,ETHOSCOPE_053,4,F,0,3,OK,304,2017-04-03,FALSE
2017-03-01,ETHOSCOPE_053,5,F,10,3,OK,305,2017-04-03,FALSE
2017-03-01,ETHOSCOPE_053,6,F,0,3,OK,306,2017-03-30,FALSE
2017-03-01,ETHOSCOPE_053,7,F,10,3,OK,307,2017-03-31,FALSE
2017-03-01,ETHOSCOPE_053,8,F,0,3,OK,308,2017-03-22,FALSE
2017-03-01,ETHOSCOPE_053,9,F,10,3,OK,309,2017-04-01,FALSE
2017-03-01,ETHOSCOPE_053,10,F,0,3,OK,310,2017-03-27,FALSE
2017-03-01,ETHOSCOPE_053,11,F,0,3,OK,311,2017-04-03,FALSE
2017-03-01,ETHOSCOPE_053,12,F,10,3,OK,312,2017-04-04,FALSE
2017-03-01,ETHOSCOPE_053,13,F,0,3,OK,313,2017-03-26,FALSE
2017-03-01,ETHOSCOPE_053,14,F,10,3,OK,314,2017-03-21,FALSE
2017-03-01,ETHOSCOPE_053,15,F,0,3,OK,315,2017-04-03,FALSE
2017-03-01,ETHOSCOPE_053,16,F,10,3,OK,316,2017-03-27,FALSE
2017-03-01,ETHOSCOPE_053,17,F,0,3,OK,317,2017-03-20,FALSE
2017-03-01,ETHOSCOPE_053,18,F,10,3,OK,318,2017-04-02,FALSE
2017-03-01,ETHOSCOPE_053,19,F,0,3,OK,319,2017-04-02,FALSE
2017-03-01,ETHOSCOPE_053,20,F,10,3,OK,320,2017-04-03,FALSE
2017-05-08,ETHOSCOPE_047,1,F,10,3,OK,321,Inf,FALSE
2017-05-08,ETHOSCOPE_047,2,F,0,3,OK,322,Inf,FALSE
2017-05-08,ETHOSCOPE_047,3,F,10,3,OK,323,Inf,FALSE
2017-05-08,ETHOSCOPE_047,4,F,0,3,OK,324,Inf,FALSE
2017-05-08,ETHOSCOPE_047,5,F,10,3,OK,325,Inf,FALSE
2017-05-08,ETHOSCOPE_047,6,F,0,3,OK,326,Inf,FALSE
2017-05-08,ETHOSCOPE_047,7,F,10,3,OK,327,Inf,FALSE
2017-05-08,ETHOSCOPE_047,8,F,0,3,OK,328,Inf,FALSE
2017-05-08,ETHOSCOPE_047,9,F,10,3,OK,329,Inf,FALSE
2017-05-08,ETHOSCOPE_047,10,F,0,3,OK,330,Inf,FALSE
2017-05-08,ETHOSCOPE_047,11,F,0,3,OK,331,Inf,FALSE
2017-05-08,ETHOSCOPE_047,12,F,10,3,OK,332,Inf,FALSE
2017-05-08,ETHOSCOPE_047,13,F,0,3,OK,333,Inf,FALSE
2017-05-08,ETHOSCOPE_047,14,F,10,3,OK,334,Inf,FALSE
2017-05-08,ETHOSCOPE_047,15,F,0,3,OK,335,Inf,FALSE
2017-05-08,ETHOSCOPE_047,16,F,10,3,OK,336,Inf,FALSE
2017-05-08,ETHOSCOPE_047,17,F,0,3,OK,337,Inf,FALSE
2017-05-08,ETHOSCOPE_047,18,F,10,3,OK,338,Inf,FALSE
2017-05-08,ETHOSCOPE_047,19,F,0,3,OK,339,Inf,FALSE
2017-05-08,ETHOSCOPE_047,20,F,10,3,OK,340,Inf,FALSE
2017-05-08,ETHOSCOPE_027,1,M,10,3,OK,341,Inf,FALSE
2017-05-08,ETHOSCOPE_027,2,M,0,3,OK,342,2017-05-18,FALSE
2017-05-08,ETHOSCOPE_027,3,M,10,3,OK,343,Inf,FALSE
2017-05-08,ETHOSCOPE_027,4,M,0,3,OK,344,Inf,FALSE
2017-05-08,ETHOSCOPE_027,5,M,10,3,OK,345,Inf,FALSE
2017-05-08,ETHOSCOPE_027,6,M,0,3,OK,346,Inf,FALSE
2017-05-08,ETHOSCOPE_027,7,M,10,3,OK,347,Inf,FALSE
2017-05-08,ETHOSCOPE_027,8,M,0,3,OK,348,Inf,FALSE
2017-05-08,ETHOSCOPE_027,9,M,10,3,OK,349,Inf,FALSE
2017-05-08,ETHOSCOPE_027,10,M,0,3,OK,350,Inf,FALSE
2017-05-08,ETHOSCOPE_027,11,M,0,3,OK,351,Inf,FALSE
2017-05-08,ETHOSCOPE_027,12,M,10,3,OK,352,Inf,FALSE
2017-05-08,ETHOSCOPE_027,13,M,0,3,OK,353,Inf,FALSE
2017-05-08,ETHOSCOPE_027,14,M,10,3,OK,354,2017-05-11,FALSE
2017-05-08,ETHOSCOPE_027,15,M,0,3,OK,355,Inf,FALSE
2017-05-08,ETHOSCOPE_027,16,M,10,3,OK,356,Inf,FALSE
2017-05-08,ETHOSCOPE_027,17,M,0,3,OK,357,Inf,FALSE
2017-05-08,ETHOSCOPE_027,18,M,10,3,OK,358,Inf,FALSE
2017-05-08,ETHOSCOPE_027,19,M,0,3,OK,359,Inf,FALSE
2017-05-08,ETHOSCOPE_027,20,M,10,3,OK,360,Inf,FALSE
2017-05-08,ETHOSCOPE_018,1,M,10,3,LL,361,Inf,FALSE
2017-05-08,ETHOSCOPE_018,2,M,0,3,LL,362,Inf,FALSE
2017-05-08,ETHOSCOPE_018,3,M,10,3,LL,363,Inf,FALSE
2017-05-08,ETHOSCOPE_018,4,M,0,3,LL,364,Inf,FALSE
2017-05-08,ETHOSCOPE_018,5,M,10,3,LL,365,Inf,FALSE
2017-05-08,ETHOSCOPE_018,6,M,0,3,LL,366,Inf,FALSE
2017-05-08,ETHOSCOPE_018,7,M,10,3,LL,367,Inf,FALSE
2017-05-08,ETHOSCOPE_018,8,M,0,3,LL,368,Inf,FALSE
2017-05-08,ETHOSCOPE_018,9,M,10,3,LL,369,Inf,FALSE
2017-05-08,ETHOSCOPE_018,10,M,0,3,LL,370,Inf,FALSE
2017-05-08,ETHOSCOPE_018,11,M,0,3,LL,371,Inf,FALSE
2017-05-08,ETHOSCOPE_018,12,M,10,3,LL,372,Inf,FALSE
2017-05-08,ETHOSCOPE_018,13,M,0,3,LL,373,Inf,FALSE
2017-05-08,ETHOSCOPE_018,14,M,10,3,LL,374,Inf,FALSE
2017-05-08,ETHOSCOPE_018,15,M,0,3,LL,375,Inf,FALSE
2017-05-08,ETHOSCOPE_018,16,M,10,3,LL,376,Inf,FALSE
2017-05-08,ETHOSCOPE_018,17,M,0,3,LL,377,Inf,FALSE
2017-05-08,ETHOSCOPE_018,18,M,10,3,LL,378,Inf,FALSE
2017-05-08,ETHOSCOPE_018,19,M,0,3,LL,379,Inf,FALSE
2017-05-08,ETHOSCOPE_018,20,M,10,3,LL,380,Inf,FALSE
2017-05-08,ETHOSCOPE_040,1,F,10,3,LL,381,Inf,FALSE
2017-05-08,ETHOSCOPE_040,2,F,0,3,LL,382,Inf,FALSE
2017-05-08,ETHOSCOPE_040,3,F,10,3,LL,383,Inf,FALSE
2017-05-08,ETHOSCOPE_040,4,F,0,3,LL,384,Inf,FALSE
2017-05-08,ETHOSCOPE_040,5,F,10,3,LL,385,Inf,FALSE
2017-05-08,ETHOSCOPE_040,6,F,0,3,LL,386,Inf,FALSE
2017-05-08,ETHOSCOPE_040,7,F,10,3,LL,387,Inf,FALSE
2017-05-08,ETHOSCOPE_040,8,F,0,3,LL,388,Inf,FALSE
2017-05-08,ETHOSCOPE_040,9,F,10,3,LL,389,Inf,FALSE
2017-05-08,ETHOSCOPE_040,10,F,0,3,LL,390,Inf,FALSE
2017-05-08,ETHOSCOPE_040,11,F,0,3,LL,391,Inf,FALSE
2017-05-08,ETHOSCOPE_040,12,F,10,3,LL,392,Inf,FALSE
2017-05-08,ETHOSCOPE_040,13,F,0,3,LL,393,Inf,FALSE
2017-05-08,ETHOSCOPE_040,14,F,10,3,LL,394,Inf,FALSE
2017-05-08,ETHOSCOPE_040,15,F,0,3,LL,395,Inf,FALSE
2017-05-08,ETHOSCOPE_040,16,F,10,3,LL,396,Inf,FALSE
2017-05-08,ETHOSCOPE_040,17,F,0,3,LL,397,Inf,FALSE
2017-05-08,ETHOSCOPE_040,18,F,10,3,LL,398,Inf,FALSE
2017-05-08,ETHOSCOPE_040,19,F,0,3,LL,399,Inf,FALSE
2017-05-08,ETHOSCOPE_040,20,F,10,3,LL,400,Inf,FALSE
2017-05-08,ETHOSCOPE_052,1,M,10,3,OK,401,Inf,FALSE
2017-05-08,ETHOSCOPE_052,2,M,0,3,OK,402,Inf,FALSE
2017-05-08,ETHOSCOPE_052,3,M,10,3,OK,403,Inf,FALSE
2017-05-08,ETHOSCOPE_052,4,M,0,3,OK,404,Inf,FALSE
2017-05-08,ETHOSCOPE_052,5,M,10,3,OK,405,Inf,FALSE
2017-05-08,ETHOSCOPE_052,6,M,0,3,OK,406,Inf,FALSE
2017-05-08,ETHOSCOPE_052,7,M,10,3,OK,407,Inf,FALSE
2017-05-08,ETHOSCOPE_052,8,M,0,3,OK,408,Inf,FALSE
2017-05-08,ETHOSCOPE_052,9,M,10,3,OK,409,Inf,FALSE
2017-05-08,ETHOSCOPE_052,10,M,0,3,OK,410,Inf,FALSE
2017-05-08,ETHOSCOPE_052,11,M,0,3,OK,411,Inf,FALSE
2017-05-08,ETHOSCOPE_052,12,M,10,3,OK,412,Inf,FALSE
2017-05-08,ETHOSCOPE_052,13,M,0,3,OK,413,Inf,FALSE
2017-05-08,ETHOSCOPE_052,14,M,10,3,OK,414,Inf,FALSE
2017-05-08,ETHOSCOPE_052,15,M,0,3,OK,415,Inf,FALSE
2017-05-08,ETHOSCOPE_052,16,M,10,3,OK,416,Inf,FALSE
2017-05-08,ETHOSCOPE_052,17,M,0,3,OK,417,Inf,FALSE
2017-05-08,ETHOSCOPE_052,18,M,10,3,OK,418,Inf,FALSE
2017-05-08,ETHOSCOPE_052,19,M,0,3,OK,419,Inf,FALSE
2017-05-08,ETHOSCOPE_052,20,M,10,3,OK,420,Inf,FALSE
2017-05-08,ETHOSCOPE_062,1,F,10,3,OK,421,Inf,FALSE
2017-05-08,ETHOSCOPE_062,2,F,0,3,OK,422,Inf,FALSE
2017-05-08,ETHOSCOPE_062,3,F,10,3,OK,423,Inf,FALSE
2017-05-08,ETHOSCOPE_062,4,F,0,3,OK,424,Inf,FALSE
2017-05-08,ETHOSCOPE_062,5,F,10,3,OK,425,Inf,FALSE
2017-05-08,ETHOSCOPE_062,6,F,0,3,OK,426,Inf,FALSE
2017-05-08,ETHOSCOPE_062,7,F,10,3,OK,427,Inf,FALSE
2017-05-08,ETHOSCOPE_062,8,F,0,3,OK,428,Inf,FALSE
2017-05-08,ETHOSCOPE_062,9,F,10,3,OK,429,Inf,FALSE
2017-05-08,ETHOSCOPE_062,10,F,0,3,OK,430,Inf,FALSE
2017-05-08,ETHOSCOPE_062,11,F,0,3,OK,431,Inf,FALSE
2017-05-08,ETHOSCOPE_062,12,F,10,3,OK,432,Inf,FALSE
2017-05-08,ETHOSCOPE_062,13,F,0,3,OK,433,Inf,FALSE
2017-05-08,ETHOSCOPE_062,14,F,10,3,OK,434,Inf,FALSE
2017-05-08,ETHOSCOPE_062,15,F,0,3,OK,435,Inf,FALSE
2017-05-08,ETHOSCOPE_062,16,F,10,3,OK,436,Inf,FALSE
2017-05-08,ETHOSCOPE_062,17,F,0,3,OK,437,Inf,FALSE
2017-05-08,ETHOSCOPE_062,18,F,10,3,OK,438,Inf,FALSE
2017-05-08,ETHOSCOPE_062,19,F,0,3,OK,439,Inf,FALSE
2017-05-08,ETHOSCOPE_062,20,F,10,3,OK,440,Inf,FALSE
2017-05-08,ETHOSCOPE_046,1,M,10,3,LL,441,Inf,FALSE
2017-05-08,ETHOSCOPE_046,2,M,0,3,LL,442,Inf,FALSE
2017-05-08,ETHOSCOPE_046,3,M,10,3,LL,443,Inf,FALSE
2017-05-08,ETHOSCOPE_046,4,M,0,3,LL,444,Inf,FALSE
2017-05-08,ETHOSCOPE_046,5,M,10,3,LL,445,Inf,FALSE
2017-05-08,ETHOSCOPE_046,6,M,0,3,LL,446,Inf,FALSE
2017-05-08,ETHOSCOPE_046,7,M,10,3,LL,447,Inf,FALSE
2017-05-08,ETHOSCOPE_046,8,M,0,3,LL,448,Inf,FALSE
2017-05-08,ETHOSCOPE_046,9,M,10,3,LL,449,Inf,FALSE
2017-05-08,ETHOSCOPE_046,10,M,0,3,LL,450,Inf,FALSE
2017-05-08,ETHOSCOPE_046,11,M,0,3,LL,451,Inf,FALSE
2017-05-08,ETHOSCOPE_046,12,M,10,3,LL,452,Inf,FALSE
2017-05-08,ETHOSCOPE_046,13,M,0,3,LL,453,Inf,FALSE
2017-05-08,ETHOSCOPE_046,14,M,10,3,LL,454,Inf,FALSE
2017-05-08,ETHOSCOPE_046,15,M,0,3,LL,455,Inf,FALSE
2017-05-08,ETHOSCOPE_046,16,M,10,3,LL,456,Inf,FALSE
2017-05-08,ETHOSCOPE_046,17,M,0,3,LL,457,Inf,FALSE
2017-05-08,ETHOSCOPE_046,18,M,10,3,LL,458,Inf,FALSE
2017-05-08,ETHOSCOPE_046,19,M,0,3,LL,459,Inf,FALSE
2017-05-08,ETHOSCOPE_046,20,M,10,3,LL,460,Inf,FALSE
2017-05-08,ETHOSCOPE_053,1,F,10,3,LL,461,Inf,FALSE
2017-05-08,ETHOSCOPE_053,2,F,0,3,LL,462,Inf,FALSE
2017-05-08,ETHOSCOPE_053,3,F,10,3,LL,463,Inf,FALSE
2017-05-08,ETHOSCOPE_053,4,F,0,3,LL,464,Inf,FALSE
2017-05-08,ETHOSCOPE_053,5,F,10,3,LL,465,Inf,FALSE
2017-05-08,ETHOSCOPE_053,6,F,0,3,LL,466,Inf,FALSE
2017-05-08,ETHOSCOPE_053,7,F,10,3,LL,467,Inf,FALSE
2017-05-08,ETHOSCOPE_053,8,F,0,3,LL,468,Inf,FALSE
2017-05-08,ETHOSCOPE_053,9,F,10,3,LL,469,Inf,FALSE
2017-05-08,ETHOSCOPE_053,10,F,0,3,LL,470,Inf,FALSE
2017-05-08,ETHOSCOPE_053,11,F,0,3,LL,471,Inf,FALSE
2017-05-08,ETHOSCOPE_053,12,F,10,3,LL,472,Inf,FALSE
2017-05-08,ETHOSCOPE_053,13,F,0,3,LL,473,Inf,FALSE
2017-05-08,ETHOSCOPE_053,14,F,10,3,LL,474,Inf,FALSE
2017-05-08,ETHOSCOPE_053,15,F,0,3,LL,475,Inf,FALSE
2017-05-08,ETHOSCOPE_053,16,F,10,3,LL,476,Inf,FALSE
2017-05-08,ETHOSCOPE_053,17,F,0,3,LL,477,Inf,FALSE
2017-05-08,ETHOSCOPE_053,18,F,10,3,LL,478,Inf,FALSE
2017-05-08,ETHOSCOPE_053,19,F,0,3,LL,479,Inf,FALSE
2017-05-08,ETHOSCOPE_053,20,F,10,3,LL,480,Inf,FALSE
